Date,Open,High,Low,Close,Adj Close,Volume
2016-05-16,14.533730,14.533730,13.998016,14.186508,10.649827,1537603
2016-05-17,14.097222,14.236111,13.988095,14.007937,10.515774,1227643
2016-05-18,13.968254,13.978175,13.234127,13.313492,9.994452,2565562
2016-05-19,13.214286,13.521825,13.035714,13.452381,10.098715,1286107
2016-05-20,13.482143,13.888889,13.412698,13.849206,10.396615,1436198
2016-05-23,13.829365,14.007937,13.799603,13.878968,10.418955,968285
2016-05-24,13.938492,14.345238,13.849206,14.325397,10.754091,1147406
2016-05-25,14.375000,14.821429,14.325397,14.603175,10.962620,1553026
2016-05-26,14.682540,14.930556,14.682540,14.831349,11.133911,1207987
2016-05-27,14.970238,15.119048,14.761905,15.000000,11.260515,1053259
2016-05-31,15.089286,15.376984,15.069444,15.248016,11.446702,1636186
2016-06-01,15.158730,15.208333,14.831349,15.128968,11.357332,1148918
2016-06-02,15.128968,15.128968,14.722222,14.861111,11.156251,1134504
2016-06-03,14.871032,15.069444,14.851190,14.900794,11.186043,647942
2016-06-06,14.900794,15.109127,14.871032,15.009921,11.267966,899438
2016-06-07,15.029762,15.297619,14.890873,15.267857,11.461596,1631851
2016-06-08,15.248016,15.644841,15.178571,15.565476,11.685019,1521173
2016-06-09,15.535714,15.942460,15.416667,15.873016,11.915891,1818835
2016-06-10,15.803571,15.932540,15.625000,15.684524,11.774388,912744
2016-06-13,15.575397,15.773810,15.099206,15.248016,11.446702,1314533
2016-06-14,15.228175,15.376984,14.503968,14.563492,10.932830,1835669
2016-06-15,14.543651,14.563492,14.216270,14.444444,10.843459,1446984
2016-06-16,14.384921,14.523810,14.136905,14.454365,10.850907,1563206
2016-06-17,14.513889,14.632937,14.146825,14.206349,10.664721,1407370
2016-06-20,14.444444,14.613095,14.216270,14.394841,10.806222,944395
2016-06-21,14.494048,14.722222,14.325397,14.345238,10.768985,1162325
2016-06-22,14.335317,14.484127,14.136905,14.136905,10.612590,997013
2016-06-23,14.265873,14.474206,14.186508,14.474206,10.865800,926453
2016-06-24,14.037698,14.702381,13.849206,14.325397,10.754091,1905221
2016-06-27,14.136905,14.186508,13.640873,13.670635,10.262563,1996546
2016-06-28,13.948413,14.097222,13.799603,13.948413,10.471089,1012838
2016-06-29,14.136905,14.166667,13.799603,13.859127,10.404060,1404749
2016-06-30,13.789683,13.888889,13.442460,13.779762,10.344482,1455250
2016-07-01,13.789683,14.097222,13.759921,14.097222,10.582800,928973
2016-07-05,13.958333,14.196429,13.640873,13.750000,10.322140,998323
2016-07-06,13.690476,13.700397,13.402778,13.541667,10.165744,1546675
2016-07-07,13.541667,13.561508,12.896825,12.956349,9.726348,2670394
2016-07-08,13.154762,13.442460,12.976190,13.244048,9.942322,1394770
2016-07-11,13.333333,13.859127,13.333333,13.809524,10.366826,1406966
2016-07-12,13.888889,14.295635,13.859127,14.057540,10.553012,1194379
2016-07-13,14.087302,14.226190,13.650794,13.740079,10.314692,1237925
2016-07-14,13.799603,13.869048,13.601190,13.630952,10.232771,999130
2016-07-15,13.680556,13.740079,13.531746,13.690476,10.277458,870811
2016-07-18,13.720238,13.958333,13.700397,13.869048,10.411510,763358
2016-07-19,13.869048,13.888889,13.392857,13.452381,10.098715,1268568
2016-07-20,13.501984,13.551587,13.353175,13.422619,10.076376,1011629
2016-07-21,13.462302,13.521825,13.224206,13.244048,9.942322,1285603
2016-07-22,13.244048,13.323413,13.045635,13.263889,9.957215,1463414
2016-07-25,13.194444,13.244048,12.906746,12.946429,9.718899,1590826
2016-07-26,12.906746,13.244048,12.906746,13.005952,9.763583,1195488
2016-07-27,12.996032,13.025794,12.658730,12.678571,9.517817,2181312
2016-07-28,12.331349,12.430556,11.587302,12.093254,9.078418,4391654
2016-07-29,12.103175,12.291667,11.736111,12.202381,9.160338,1890806
2016-08-01,12.212302,12.331349,11.964286,12.103175,9.085867,1677614
2016-08-02,12.063492,12.202381,11.517857,11.746032,8.817760,2434824
2016-08-03,11.706349,11.974206,11.656746,11.964286,8.981604,1288325
2016-08-04,11.904762,12.162698,11.904762,11.914683,8.944365,1114747
2016-08-05,11.924603,12.023810,11.835317,11.944444,8.966707,1153354
2016-08-08,12.400794,12.420635,11.984127,12.371032,9.286947,2479781
2016-08-09,12.400794,12.420635,12.162698,12.212302,9.167789,1022011
2016-08-10,12.232143,12.351190,12.182540,12.301587,9.234815,684734
2016-08-11,12.291667,12.361111,12.162698,12.261905,9.205026,1107288
2016-08-12,12.341270,12.361111,12.093254,12.113095,9.093313,1319875
2016-08-15,11.944444,12.073413,11.696429,11.746032,9.002077,1833149
2016-08-16,11.716270,11.835317,11.349206,11.398810,8.735970,2110046
2016-08-17,11.388889,11.408730,10.813492,10.982143,8.416636,3912854
2016-08-18,11.121032,11.438492,10.972222,11.041667,8.462257,2183832
2016-08-19,11.011905,11.021825,10.783730,10.803571,8.279779,2216592
2016-08-22,10.763889,10.763889,10.515873,10.545635,8.082099,2299248
2016-08-23,10.644841,10.803571,10.585317,10.684524,8.188544,1604938
2016-08-24,10.744048,10.803571,10.416667,10.466270,8.021276,1892117
2016-08-25,10.396825,10.466270,10.128968,10.198413,7.815993,1919131
2016-08-26,10.198413,10.267857,9.920635,9.980159,7.648723,2428272
2016-08-29,9.970238,10.128968,9.930556,10.009921,7.671534,1342354
2016-08-30,10.863095,10.932540,10.367063,10.486111,8.036483,2322936
2016-08-31,10.496032,10.545635,10.138889,10.178571,7.800785,1686082
2016-09-01,10.158730,10.198413,9.970238,10.059524,7.709548,1795752
2016-09-02,10.109127,10.287698,10.069444,10.138889,7.770374,1049328
2016-09-06,10.168651,10.347222,10.029762,10.287698,7.884420,1151136
2016-09-07,10.287698,10.555556,10.257937,10.396825,7.968055,979776
2016-09-08,10.575397,10.912698,10.476190,10.873016,8.333002,2143109
2016-09-09,10.714286,10.763889,10.367063,10.367063,7.945245,1649693
2016-09-12,10.248016,10.605159,10.148810,10.505952,8.051687,1111219
2016-09-13,10.416667,10.476190,10.168651,10.238095,7.846405,962539
2016-09-14,10.218254,10.307540,10.079365,10.109127,7.747565,1078358
2016-09-15,10.119048,10.178571,9.970238,10.039683,7.694345,1163434
2016-09-16,10.089286,10.466270,10.019841,10.436508,7.998466,1268165
2016-09-19,10.515873,10.674603,10.505952,10.615079,8.135323,1226232
2016-09-20,10.575397,10.753968,10.376984,10.406746,7.975658,845813
2016-09-21,10.515873,10.863095,10.515873,10.813492,8.287383,1297397
2016-09-22,10.863095,10.912698,10.605159,10.853175,8.317797,1090858
2016-09-23,10.853175,11.021825,10.744048,10.763889,8.249370,964152
2016-09-26,10.813492,10.863095,10.565476,10.595238,8.120116,802267
2016-09-27,9.880952,10.000000,9.771825,9.900794,7.587898,8788651
2016-09-28,9.960317,10.069444,9.880952,10.039683,7.694345,2436235
2016-09-29,10.009921,10.079365,9.861111,9.861111,7.557486,2203589
2016-09-30,9.940476,10.069444,9.880952,10.029762,7.686740,1398499
2016-10-03,9.980159,10.069444,9.821429,9.940476,7.618313,1097107
2016-10-04,9.970238,10.019841,9.831349,9.900794,7.587898,1629835
2016-10-05,9.940476,10.000000,9.880952,9.920635,7.603105,1290139
2016-10-06,9.960317,10.029762,9.880952,9.940476,7.618313,1510387
2016-10-07,10.000000,10.019841,9.831349,9.851190,7.549884,1486901
2016-10-10,9.930556,10.019841,9.722222,9.831349,7.534678,1832443
2016-10-11,9.821429,9.821429,9.355159,9.454365,7.245759,3452198
2016-10-12,9.424603,9.533730,9.146825,9.176587,7.032871,2549837
2016-10-13,9.176587,9.176587,8.869048,9.027778,6.918826,1960560
2016-10-14,9.067460,9.146825,8.908730,8.918651,6.835191,1683158
2016-10-17,9.226190,9.623016,9.136905,9.543651,7.314187,2998699
2016-10-18,9.672619,9.781746,9.484127,9.732143,7.458646,1308787
2016-10-19,9.801587,9.880952,9.593254,9.702381,7.435837,1416845
2016-10-20,9.623016,9.742063,9.414683,9.692460,7.428234,1600805
2016-10-21,9.672619,9.801587,9.613095,9.672619,7.413029,984715
2016-10-24,9.672619,9.751984,9.424603,9.474206,7.260965,1602619
2016-10-25,9.246032,9.335317,9.037698,9.037698,7.120279,1593245
2016-10-26,9.027778,9.107143,8.740079,8.740079,6.885804,2315275
2016-10-27,8.779762,8.869048,8.521825,8.551587,6.737300,2239675
2016-10-28,8.551587,8.720238,8.333333,8.382937,6.604431,1865808
