Date,Open,High,Low,Close,Adj Close,Volume
2016-04-04,182.619995,184.610001,180.479996,181.520004,181.520004,102600
2016-04-05,181.050003,181.199997,178.589996,179.570007,179.570007,142900
2016-04-06,179.020004,182.869995,179.020004,181.179993,181.179993,134200
2016-04-07,180.610001,181.699997,175.100006,175.919998,175.919998,124700
2016-04-08,176.919998,179.690002,172.039993,173.210007,173.210007,111500
2016-04-11,173.210007,178.029999,172.000000,176.039993,176.039993,163700
2016-04-12,176.399994,185.320007,175.820007,183.619995,183.619995,133800
2016-04-13,185.699997,189.369995,181.550003,187.360001,187.360001,121300
2016-04-14,186.639999,191.500000,181.860001,189.250000,189.250000,164700
2016-04-15,190.130005,192.309998,188.270004,189.990005,189.990005,193200
2016-04-18,189.169998,198.000000,188.240005,194.160004,194.160004,123900
2016-04-19,195.699997,202.240005,193.899994,199.419998,199.419998,200400
2016-04-20,199.750000,208.869995,199.750000,206.309998,206.309998,167700
2016-04-21,207.160004,209.990005,200.250000,200.500000,200.500000,110400
2016-04-22,198.639999,206.000000,196.330002,197.570007,197.570007,166200
2016-04-25,195.369995,200.300003,195.369995,197.949997,197.949997,99400
2016-04-26,198.940002,204.000000,197.990005,200.080002,200.080002,121900
2016-04-27,200.509995,204.190002,198.610001,200.100006,200.100006,63600
2016-04-28,199.410004,204.000000,198.199997,198.279999,198.279999,100600
2016-04-29,198.360001,200.740005,195.139999,196.270004,196.270004,82600
2016-05-02,196.009995,199.339996,189.929993,192.149994,192.149994,207400
2016-05-03,187.149994,188.899994,178.309998,184.929993,184.929993,432000
2016-05-04,185.779999,188.589996,181.300003,184.000000,184.000000,313500
2016-05-05,184.000000,187.970001,182.259995,182.850006,182.850006,181200
2016-05-06,182.229996,186.779999,181.429993,185.350006,185.350006,116400
2016-05-09,184.509995,186.960007,181.350006,183.580002,183.580002,106000
2016-05-10,183.300003,184.160004,181.300003,182.899994,182.899994,118700
2016-05-11,177.029999,183.600006,176.009995,181.380005,181.380005,250900
2016-05-12,181.619995,188.160004,177.190002,177.750000,177.750000,274200
2016-05-13,177.809998,179.820007,174.199997,175.339996,175.339996,169500
2016-05-16,176.660004,178.990005,173.350006,175.210007,175.210007,202900
2016-05-17,174.089996,178.490005,174.089996,176.460007,176.460007,173400
2016-05-18,176.669998,179.970001,175.179993,177.529999,177.529999,136000
2016-05-19,176.470001,177.639999,173.179993,173.490005,173.490005,164400
2016-05-20,174.699997,177.990005,173.500000,176.880005,176.880005,250400
2016-05-23,177.190002,185.279999,177.059998,183.759995,183.759995,276900
2016-05-24,183.149994,191.070007,182.740005,189.830002,189.830002,266500
2016-05-25,191.039993,194.949997,186.070007,186.699997,186.699997,344500
2016-05-26,187.240005,190.559998,182.630005,187.339996,187.339996,186200
2016-05-27,187.259995,193.000000,184.910004,186.289993,186.289993,161600
2016-05-31,187.360001,189.500000,185.679993,187.339996,187.339996,94700
2016-06-01,185.600006,185.820007,181.619995,184.320007,184.320007,216300
